时间：0.0s;	dt=1.0s;
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1809.203立方米|高度：55.455米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1809.203立方米|高度：55.455米|进水量：6.000立方米|出水量：0.000立方米|
时间：305.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1815.203立方米|高度：55.638米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1815.203立方米|高度：55.638米|进水量：6.000立方米|出水量：0.000立方米|
时间：306.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1821.203立方米|高度：55.822米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1821.203立方米|高度：55.822米|进水量：6.000立方米|出水量：0.000立方米|
时间：307.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1827.203立方米|高度：56.006米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1827.203立方米|高度：56.006米|进水量：6.000立方米|出水量：0.000立方米|
时间：308.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1833.203立方米|高度：56.190米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1833.203立方米|高度：56.190米|进水量：6.000立方米|出水量：0.000立方米|
时间：309.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1839.203立方米|高度：56.374米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1839.203立方米|高度：56.374米|进水量：6.000立方米|出水量：0.000立方米|
时间：310.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1845.203立方米|高度：56.558米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1845.203立方米|高度：56.558米|进水量：6.000立方米|出水量：0.000立方米|
时间：311.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1851.203立方米|高度：56.742米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1851.203立方米|高度：56.742米|进水量：6.000立方米|出水量：0.000立方米|
时间：312.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1857.203立方米|高度：56.926米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1857.203立方米|高度：56.926米|进水量：6.000立方米|出水量：0.000立方米|
时间：313.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1863.203立方米|高度：57.110米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1863.203立方米|高度：57.110米|进水量：6.000立方米|出水量：0.000立方米|
时间：314.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1869.203立方米|高度：57.294米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1869.203立方米|高度：57.294米|进水量：6.000立方米|出水量：0.000立方米|
时间：315.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1875.203立方米|高度：57.477米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1875.203立方米|高度：57.477米|进水量：6.000立方米|出水量：0.000立方米|
时间：316.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1881.203立方米|高度：57.661米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1881.203立方米|高度：57.661米|进水量：6.000立方米|出水量：0.000立方米|
时间：317.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1887.203立方米|高度：57.845米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1887.203立方米|高度：57.845米|进水量：6.000立方米|出水量：0.000立方米|
时间：318.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1893.203立方米|高度：58.029米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1893.203立方米|高度：58.029米|进水量：6.000立方米|出水量：0.000立方米|
时间：319.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1899.203立方米|高度：58.213米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1899.203立方米|高度：58.213米|进水量：6.000立方米|出水量：0.000立方米|
时间：320.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1905.203立方米|高度：58.397米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1905.203立方米|高度：58.397米|进水量：6.000立方米|出水量：0.000立方米|
时间：321.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1911.203立方米|高度：58.581米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1911.203立方米|高度：58.581米|进水量：6.000立方米|出水量：0.000立方米|
时间：322.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1917.203立方米|高度：58.765米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1917.203立方米|高度：58.765米|进水量：6.000立方米|出水量：0.000立方米|
时间：323.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1923.203立方米|高度：58.949米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1923.203立方米|高度：58.949米|进水量：6.000立方米|出水量：0.000立方米|
时间：324.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1929.203立方米|高度：59.133米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1929.203立方米|高度：59.133米|进水量：6.000立方米|出水量：0.000立方米|
时间：325.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1935.203立方米|高度：59.317米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1935.203立方米|高度：59.317米|进水量：6.000立方米|出水量：0.000立方米|
时间：326.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1941.203立方米|高度：59.500米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1941.203立方米|高度：59.500米|进水量：6.000立方米|出水量：0.000立方米|
时间：327.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1947.203立方米|高度：59.684米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1947.203立方米|高度：59.684米|进水量：6.000立方米|出水量：0.000立方米|
时间：328.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1953.203立方米|高度：59.868米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1953.203立方米|高度：59.868米|进水量：6.000立方米|出水量：0.000立方米|
时间：329.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1959.203立方米|高度：60.052米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1959.203立方米|高度：60.052米|进水量：6.000立方米|出水量：0.000立方米|
时间：330.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1965.203立方米|高度：60.236米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1965.203立方米|高度：60.236米|进水量：6.000立方米|出水量：0.000立方米|
时间：331.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1971.203立方米|高度：60.420米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1971.203立方米|高度：60.420米|进水量：6.000立方米|出水量：0.000立方米|
时间：332.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1977.203立方米|高度：60.604米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1977.203立方米|高度：60.604米|进水量：6.000立方米|出水量：0.000立方米|
时间：333.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1983.203立方米|高度：60.788米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1983.203立方米|高度：60.788米|进水量：6.000立方米|出水量：0.000立方米|
时间：334.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1989.203立方米|高度：60.972米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1989.203立方米|高度：60.972米|进水量：6.000立方米|出水量：0.000立方米|
时间：335.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：1995.203立方米|高度：61.156米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：1995.203立方米|高度：61.156米|进水量：6.000立方米|出水量：0.000立方米|
时间：336.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2001.203立方米|高度：61.340米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2001.203立方米|高度：61.340米|进水量：6.000立方米|出水量：0.000立方米|
时间：337.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2007.203立方米|高度：61.523米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2007.203立方米|高度：61.523米|进水量：6.000立方米|出水量：0.000立方米|
时间：338.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2013.203立方米|高度：61.707米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2013.203立方米|高度：61.707米|进水量：6.000立方米|出水量：0.000立方米|
时间：339.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2019.203立方米|高度：61.891米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2019.203立方米|高度：61.891米|进水量：6.000立方米|出水量：0.000立方米|
时间：340.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2025.203立方米|高度：62.075米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2025.203立方米|高度：62.075米|进水量：6.000立方米|出水量：0.000立方米|
时间：341.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2031.203立方米|高度：62.259米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2031.203立方米|高度：62.259米|进水量：6.000立方米|出水量：0.000立方米|
时间：342.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2037.203立方米|高度：62.443米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2037.203立方米|高度：62.443米|进水量：6.000立方米|出水量：0.000立方米|
时间：343.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2043.203立方米|高度：62.627米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2043.203立方米|高度：62.627米|进水量：6.000立方米|出水量：0.000立方米|
时间：344.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2049.203立方米|高度：62.811米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2049.203立方米|高度：62.811米|进水量：6.000立方米|出水量：0.000立方米|
时间：345.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2055.203立方米|高度：62.995米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2055.203立方米|高度：62.995米|进水量：6.000立方米|出水量：0.000立方米|
时间：346.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2061.203立方米|高度：63.179米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2061.203立方米|高度：63.179米|进水量：6.000立方米|出水量：0.000立方米|
时间：347.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2067.203立方米|高度：63.363米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2067.203立方米|高度：63.363米|进水量：6.000立方米|出水量：0.000立方米|
时间：348.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2073.203立方米|高度：63.546米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2073.203立方米|高度：63.546米|进水量：6.000立方米|出水量：0.000立方米|
时间：349.0s;	dt=1.0s;
ID:MTG_QS_SC01|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC02|实时水量：16.637立方米|高度：0.465米|进水量：6.000立方米|出水量：6.000立方米|
ID:MTG_QS_SC03|实时水量：8.319立方米|高度：0.116米|进水量：12.000立方米|出水量：12.000立方米|
ID:MTG_QS_SC04|实时水量：2079.203立方米|高度：63.730米|进水量：6.000立方米|出水量：0.000立方米|
ID:MTG_QS_SC05|实时水量：2079.203立方米|高度：63.730米|进水量：6.000立方米|出水量：0.000立方米|
时间：350.0s;	dt=1.0s;
